FILENAME,Dataset,Nb inputs,Fq DKO,Fq DKN,Fq TOT,% DKO,% DKN,% TOT,Nb names,Modal name,Fq modal name,% Name Agreement (/Fq inputs),% Name Agreement (/Fq names),Nb diff names,H-value,Familiarity Nb inputs,Familiarity Mean,Familiarity StDev,Visual complexity Nb inputs,Visual complexity Mean,Visual complexity StDev,Nb categories (answer1),Nb categories (answer2),Nb categories (all answers),Modal category,Fq (answer1),Fq (answer2),% Category Agreement,% Category Agreement (all answers),Hcat-value
cutleryset,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,cutlery set,12,0.2857142857142857,0.3,17,3.386280045756847,42,4.333333333333333,0.8742011452042509,42,2.5714285714285716,1.1506701577110139,33,0,33,Kitchen & utensil,30,0,0.9090909090909091,0.9090909090909091,0.5229784263810124
daddylonglegs,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Spider,36,0.8571428571428571,0.8780487804878049,5,0.7693251740833704,42,4.333333333333333,0.9542374472273962,42,2.5714285714285716,1.3818131803920624,33,0,33,Insect,33,0,1,1,0
eagle,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,eagle,28,0.6666666666666666,0.6666666666666666,6,1.6096840817286815,42,4.333333333333333,1.0515184529577073,42,3.1904761904761907,1.4523000301136333,33,0,33,Bird,33,0,1,1,0
electricmixer,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,mixer,22,0.5238095238095238,0.5365853658536586,15,2.702371928711157,42,4.333333333333333,0.9283257067894758,42,2.5476190476190474,1.0169869642635534,33,4,37,Kitchen & utensil,30,2,0.9090909090909091,0.8648648648648649,0.4394969869215135
ellipticalmachine,BOSS-2014 (v.2),42,0,2,3,0,0.047619047619047616,0.07142857142857142,37,Elliptical machine,9,0.21428571428571427,0.24324324324324326,15,3.225043149343493,42,4.333333333333333,0.7860573635949157,42,2.738095238095238,1.1056291401670484,33,1,34,Outdoor activity & sport item,27,0,0.8181818181818182,0.7941176470588235,0.9116073751641002
greatwhiteshark,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,shark,38,0.9047619047619048,0.9047619047619048,3,0.5309809224687668,42,4.333333333333333,0.8742011452042509,42,2.857142857142857,1.3893572574576256,33,1,34,Fish,19,0,0.5757575757575758,0.5588235294117647,1.8255941872446637
mouse,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,mouse,36,0.8571428571428571,0.8571428571428571,6,0.9133340882091592,42,4.333333333333333,0.8742011452042509,42,2.880952380952381,1.4849222851041974,32,0,32,Mammal,31,0,0.96875,0.96875,0.2006223243127146
policetape,BOSS-2014 (v.2),42,0,1,2,0,0.023809523809523808,0.047619047619047616,39,police tape,21,0.5,0.5384615384615384,14,2.6126159142890693,42,4.333333333333333,0.9542374472273962,42,1.7380952380952381,0.7981540840764962,33,0,33,Decoration & gift accessory,8,0,0.24242424242424243,0.24242424242424243,2.7527076676784437
railwaycrossingsign,BOSS-2014 (v.2),42,0,5,1,0,0.11904761904761904,0.023809523809523808,36,Railroad crossing,5,0.11904761904761904,0.1388888888888889,23,4.236323877152399,42,4.333333333333333,0.8164965809277266,42,2.2857142857142856,0.9182622582426506,32,0,32,Building infrastructure,22,0,0.6875,0.6875,1.5355505277442498
skipole,BOSS-2014 (v.2),42,0,4,2,0,0.09523809523809523,0.047619047619047616,36,Ski poles,24,0.5714285714285714,0.6666666666666666,8,1.7935673619524595,42,4.333333333333333,1.0280615590059246,42,1.8095238095238095,0.9687330231549802,33,0,33,Outdoor activity & sport item,33,0,1,1,0
skunk,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,skunk,40,0.9523809523809523,0.975609756097561,2,0.16542703399626696,42,4.333333333333333,1.0969284536925488,42,2.8333333333333335,1.463651742309019,33,0,33,Mammal,30,0,0.9090909090909091,0.9090909090909091,0.5835844869870731
trophy01,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,trophy,39,0.9285714285714286,0.9285714285714286,2,0.3712323266408756,42,4.333333333333333,0.8164965809277266,42,2.0952380952380953,1.1220522097657426,32,3,35,Decoration & gift accessory,19,2,0.59375,0.6,1.7431125700076542
windmill,BOSS-2014 (v.2),42,0,2,1,0,0.047619047619047616,0.023809523809523808,39,windmill,39,0.9285714285714286,1,1,0,42,4.333333333333333,0.8458410929196722,42,2.8095238095238093,1.2344267996967353,32,1,33,Building infrastructure,31,0,0.96875,0.9393939393939394,0.2006223243127146
officecabinet,BOSS-2014 (v.2),40,0,2,2,0,0.05,0.05,36,Cabinet,13,0.325,0.3611111111111111,12,2.6886750768670944,40,4.325,0.7970297423913424,41,1.6829268292682926,0.7886388397182801,33,2,35,Building infrastructure,14,0,0.42424242424242425,0.4,2.058871396398451
marble,BOSS-2014 (v.2),41,0,1,1,0,0.024390243902439025,0.024390243902439025,39,marble,33,0.8048780487804879,0.8461538461538461,5,0.8951485408880834,41,4.317073170731708,0.9066152544007823,41,2.268292682926829,1.2454796313850829,32,0,32,Gamestoy & entertainment,31,0,0.96875,0.96875,0.2006223243127146
windshieldwiper02,BOSS-2014 (v.2),42,3,1,0,0.07142857142857142,0.023809523809523808,0,38,Windshield Wiper,31,0.7380952380952381,0.8157894736842105,8,1.2063463128648189,41,4.317073170731708,1.1278081483622093,41,2.1219512195121952,1.0294445577887987,33,1,34,Vehicle,16,0,0.48484848484848486,0.47058823529411764,2.1013815290928854
cheetah,BOSS-2014 (v.2),42,0,0,3,0,0,0.07142857142857142,39,cheetah,30,0.7142857142857143,0.7692307692307693,6,1.2544607350608235,42,4.309523809523809,1.0473682521046936,42,3.3095238095238093,1.456492533252155,32,1,33,Feline,22,1,0.6875,0.696969696969697,1.2575318729867573
chimpanzee,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,monkey,22,0.5238095238095238,0.5238095238095238,6,1.7502198168735652,42,4.309523809523809,1.0929506993120033,42,3.261904761904762,1.4492979597288929,33,0,33,Mammal,31,0,0.9393939393939394,0.9393939393939394,0.32984607020714635
duck01,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,duck,34,0.8095238095238095,0.8095238095238095,4,0.9998528607111775,42,4.309523809523809,0.840676128528589,42,3,1.4482958867613194,32,0,32,Bird,32,0,1,1,0
footballhelmet,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,football helmet,33,0.7857142857142857,0.7857142857142857,3,0.8574363289971182,42,4.309523809523809,0.9997095977868198,42,2.2142857142857144,0.9508844223505767,33,2,35,Outdoor activity & sport item,28,2,0.8484848484848485,0.8571428571428571,0.7230020642792743
fusebox,BOSS-2014 (v.2),42,2,8,5,0.047619047619047616,0.19047619047619047,0.11904761904761904,27,Fuse box,6,0.14285714285714285,0.2222222222222222,16,3.633974075997159,42,4.309523809523809,1.0238162763464755,42,1.5952380952380953,0.8281487968552926,32,1,33,Building infrastructure,18,0,0.5625,0.5454545454545454,1.6583452185347236
harmonica,BOSS-2014 (v.2),42,0,2,0,0,0.047619047619047616,0,40,harmonica,40,0.9523809523809523,1,1,0,42,4.309523809523809,0.9750070728472727,42,2.5,1.1529389804681456,33,0,33,Musical instrument,31,0,0.9393939393939394,0.9393939393939394,0.39045213081320695
magneticcompass,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,compass,39,0.9285714285714286,0.9512195121951219,3,0.32997428423692066,42,4.309523809523809,0.9750070728472727,42,2.6904761904761907,1.2195180023090537,33,1,34,Outdoor activity & sport item,14,1,0.42424242424242425,0.4411764705882353,2.56962148646734
musicstand,BOSS-2014 (v.2),42,0,7,2,0,0.16666666666666666,0.047619047619047616,33,Music stand,22,0.5238095238095238,0.6666666666666666,6,1.4759401780122787,42,4.309523809523809,0.896826253344299,42,2,1.0121216546949479,32,0,32,Musical instrument,26,0,0.8125,0.8125,1.0558927290103628
tank,BOSS-2014 (v.2),42,0,2,4,0,0.047619047619047616,0.09523809523809523,36,Tank,27,0.6428571428571429,0.75,5,1.1729322913661848,42,4.309523809523809,0.869204717476093,42,3.238095238095238,1.4618652270055505,33,14,47,Vehicle,21,5,0.6363636363636364,0.5531914893617021,0.94566030460064
toysoldier01b,BOSS-2014 (v.2),42,0,2,1,0,0.047619047619047616,0.023809523809523808,39,Toy soldier,28,0.6666666666666666,0.717948717948718,11,1.7826858645644807,42,4.309523809523809,1.0929506993120033,42,2.119047619047619,1.1087760985435742,33,13,46,Gamestoy & entertainment,25,2,0.7575757575757576,0.5869565217391305,1.1139079006067891
acorn,BOSS-2014 (v.2),41,0,2,1,0,0.04878048780487805,0.024390243902439025,38,Acorn,30,0.7317073170731707,0.7894736842105263,5,1.068549662320102,41,4.2926829268292686,0.9285446257187749,41,2.292682926829268,1.1234745755695674,33,1,34,Natural element,16,1,0.48484848484848486,0.5,1.1656062405705747
airvent,BOSS-2014 (v.2),42,0,1,3,0,0.023809523809523808,0.07142857142857142,38,Vent,19,0.4523809523809524,0.5,12,2.4397532304060032,42,4.285714285714286,0.8635071506960064,42,1.9285714285714286,0.9472130402153502,32,0,32,Building infrastructure,13,0,0.40625,0.40625,1.7895341619085974
aquarium,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,aquarium,24,0.5714285714285714,0.5714285714285714,5,1.4556014959665173,42,4.285714285714286,1.018983575006194,42,2.857142857142857,1.4240346078870172,33,1,34,Decoration & gift accessory,14,0,0.42424242424242425,0.4117647058823529,2.047042319866233
birdhouse,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Bird House,38,0.9047619047619048,0.926829268292683,3,0.44483869947524834,42,4.285714285714286,1.0657807005862696,42,2.4285714285714284,1.1506701577110139,32,2,34,Building infrastructure,19,1,0.59375,0.5882352941176471,1.7431125700076542
candelabra,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,candelabra,15,0.35714285714285715,0.36585365853658536,8,2.394768484193581,42,4.285714285714286,0.834783871129682,42,2.4047619047619047,1.060591731052421,32,0,32,Decoration & gift accessory,22,0,0.6875,0.6875,1.300870058859033
codedoorlock,BOSS-2014 (v.2),42,0,4,1,0,0.09523809523809523,0.023809523809523808,37,Lock code,6,0.14285714285714285,0.16216216216216217,21,4.114066203115955,42,4.285714285714286,0.8913052715585236,42,2.4761904761904763,1.1942564834237943,33,1,34,Building infrastructure,13,0,0.3939393939393939,0.38235294117647056,2.193488519756293
gearshift,BOSS-2014 (v.2),42,0,2,2,0,0.047619047619047616,0.047619047619047616,38,Gear shift,12,0.2857142857142857,0.3157894736842105,15,3.372027184097683,42,4.285714285714286,0.9444501377615282,42,2.380952380952381,0.986553027325901,33,2,35,Vehicle,20,0,0.6060606060606061,0.5714285714285714,1.6867247292267102
rhinoceros02,BOSS-2014 (v.2),42,0,1,2,0,0.023809523809523808,0.047619047619047616,39,rhinoceros,20,0.47619047619047616,0.5128205128205128,3,1.1444480669722774,42,4.285714285714286,0.969931209170345,42,3.0238095238095237,1.3341315845092394,32,0,32,Mammal,31,0,0.96875,0.96875,0.2006223243127146
bull,BOSS-2014 (v.2),42,0,0,1,0,0,0.023809523809523808,41,Bull,36,0.8571428571428571,0.8780487804878049,5,0.7693251740833704,41,4.2682926829268295,0.8667292034973327,42,2.9285714285714284,1.2952607260440099,33,0,33,Mammal,33,0,1,1,0
pouch01b,BOSS-2014 (v.2),42,0,3,1,0,0.07142857142857142,0.023809523809523808,38,Pouch,11,0.2619047619047619,0.2894736842105263,19,3.6579728876117286,41,4.2682926829268295,0.9753048303966924,41,1.829268292682927,0.9461088474480683,32,1,33,Decoration & gift accessory,23,0,0.71875,0.696969696969697,1.436189844084022
accordion01,BOSS-2014 (v.2),42,0,2,7,0,0.047619047619047616,0.16666666666666666,33,Accordion,32,0.7619047619047619,0.9696969696969697,2,0.19590927087360496,42,4.261904761904762,0.9385906354489055,42,3.3333333333333335,1.3190289604000298,33,0,33,Musical instrument,33,0,1,1,0
bassethound,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,dog,25,0.5952380952380952,0.5952380952380952,10,2.151926833627139,42,4.261904761904762,0.9891983403555307,42,2.9523809523809526,1.447493728911492,33,0,33,Canine,29,0,0.8787878787878788,0.8787878787878788,0.6311718053929063
cannon,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,cannon,37,0.8809523809523809,0.925,4,0.5031837316805835,42,4.261904761904762,0.857094462435586,42,2.5238095238095237,1.0873573971677286,33,0,33,War related weapon & item,31,0,0.9393939393939394,0.9393939393939394,0.39045213081320695
cello,BOSS-2014 (v.2),42,0,0,4,0,0,0.09523809523809523,38,Cello,24,0.5714285714285714,0.631578947368421,6,1.6572571983416264,42,4.261904761904762,0.8850940093247859,42,2.6666666666666665,1.1617200591945371,33,0,33,Musical instrument,33,0,1,1,0
lilypad,BOSS-2014 (v.2),42,0,1,3,0,0.023809523809523808,0.07142857142857142,38,Lily pad,21,0.5,0.5526315789473685,9,2.063886635008916,42,4.261904761904762,1.0135550524599117,42,1.9761904761904763,1.0929506993120033,33,0,33,Natural element,33,0,1,1,0
nintendods,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Nintendo ds,18,0.42857142857142855,0.43902439024390244,11,2.2267808110871554,42,4.261904761904762,0.9642265650547377,42,2.357142857142857,1.100364209581638,33,4,37,Electronic device & accessory,24,1,0.7272727272727273,0.6756756756756757,1.053770347488424
playground,BOSS-2014 (v.2),42,0,3,1,0,0.07142857142857142,0.023809523809523808,38,Playground,10,0.23809523809523808,0.2631578947368421,15,3.3630419106688394,42,4.261904761904762,0.9122345603777037,42,3.0238095238095237,1.2588824939467629,33,6,39,Gamestoy & entertainment,17,4,0.5151515151515151,0.5384615384615384,1.3234899614777798
safe,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Safe,33,0.7857142857142857,0.8048780487804879,8,1.2486494207442067,42,4.261904761904762,0.8850940093247859,42,2.357142857142857,1.1438366882286906,32,2,34,Furniture,10,0,0.3125,0.29411764705882354,2.6022170014624826
scanner,BOSS-2014 (v.2),42,0,2,0,0,0.047619047619047616,0,40,scanner,21,0.5,0.525,10,2.2344333247075117,42,4.261904761904762,0.8850940093247859,42,2.880952380952381,1.3471266794032575,33,1,34,Electronic device & accessory,25,0,0.7575757575757576,0.7352941176470589,0.9957220057616337
skigoggles01,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Ski goggles,18,0.42857142857142855,0.43902439024390244,8,1.8320515576127818,42,4.261904761904762,1.0135550524599117,42,1.8333333333333333,0.8239306940622412,33,5,38,Outdoor activity & sport item,28,2,0.8484848484848485,0.7894736842105263,0.6136190195993709
sledgehammer,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,hammer,25,0.5952380952380952,0.5952380952380952,4,1.3113799548460323,42,4.261904761904762,0.8281487968552923,42,1.8333333333333333,0.7624308578540944,33,0,33,Hand labour tool & accessory,32,0,0.9696969696969697,0.9696969696969697,0.19590927087360496
keyhook,BOSS-2014 (v.2),42,3,4,3,0.07142857142857142,0.09523809523809523,0.07142857142857142,32,Key hook,5,0.11904761904761904,0.15625,15,3.6022170014624826,40,4.25,1.0801234497346435,41,2.2195121951219514,1.1728639120109208,33,0,33,Furniture,11,0,0.3333333333333333,0.3333333333333333,2.5078719296792564
dolly01,BOSS-2014 (v.2),42,0,13,11,0,0.30952380952380953,0.2619047619047619,18,Dolly,11,0.2619047619047619,0.6111111111111112,8,2.0558279011639637,41,4.2439024390243905,0.9944970539141386,41,2.048780487804878,0.8930626941092972,32,3,35,Hand labour tool & accessory,26,1,0.8125,0.7714285714285715,1.0558927290103628
eggnoodle,BOSS-2014 (v.2),41,0,3,0,0,0.07317073170731707,0,38,pasta,14,0.34146341463414637,0.3684210526315789,11,2.8511536602955907,41,4.2439024390243905,1.0435633139603466,41,1.9268292682926829,0.9846381036309488,33,0,33,Food,33,0,1,1,0
gutteranddrainpipe,BOSS-2014 (v.2),42,0,10,7,0,0.23809523809523808,0.16666666666666666,25,Gutter,8,0.19047619047619047,0.32,15,3.413660689688185,41,4.2439024390243905,0.8300749304995911,41,2.073170731707317,0.905269128558989,33,1,34,Building infrastructure,22,0,0.6666666666666666,0.6470588235294118,1.2069147065402306
powerchair,BOSS-2014 (v.2),42,0,9,7,0,0.21428571428571427,0.16666666666666666,26,scooter,4,0.09523809523809523,0.15384615384615385,17,3.902174814211727,41,4.2439024390243905,0.9428808992889298,41,2.8536585365853657,1.236142702315475,33,2,35,Vehicle,30,0,0.9090909090909091,0.8571428571428571,0.4394969869215135
arrow02,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,arrow,38,0.9047619047619048,0.926829268292683,2,0.37764632137370036,42,4.238095238095238,0.9830148699846392,41,1.7073170731707317,0.7824289884399858,33,5,38,War related weapon & item,25,2,0.7575757575757576,0.7105263157894737,0.7990485210442682
boxingglove01,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,boxing glove,32,0.7619047619047619,0.7619047619047619,5,1.1149011262453499,42,4.238095238095238,0.9830148699846392,42,2.2142857142857144,1.071486641864181,33,1,34,Outdoor activity & sport item,28,1,0.8484848484848485,0.8529411764705882,0.8442141854913955
fishingrod,BOSS-2014 (v.2),42,0,0,3,0,0,0.07142857142857142,39,fishing rod,28,0.6666666666666666,0.717948717948718,3,0.9821914812600292,42,4.238095238095238,1.0548268568943204,42,2.380952380952381,1.2678458964674353,32,2,34,Outdoor activity & sport item,31,0,0.96875,0.9117647058823529,0.2006223243127146
greywolf,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Wolf,36,0.8571428571428571,0.8571428571428571,5,0.8477415286338384,42,4.238095238095238,1.0548268568943204,41,3.073170731707317,1.4729264051954363,33,0,33,Canine,25,0,0.7575757575757576,0.7575757575757576,0.7990485210442682
helicopter,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,helicopter,38,0.9047619047619048,0.9047619047619048,5,0.6441925296631351,42,4.238095238095238,1.0314452046622122,42,3.4523809523809526,1.434800588717623,33,6,39,Vehicle,27,3,0.8181818181818182,0.7692307692307693,0.8510013145580396
hippopotamus,BOSS-2014 (v.2),42,1,0,0,0.023809523809523808,0,0,41,Hippopotamus,19,0.4523809523809524,0.4634146341463415,4,1.4607404733646754,42,4.238095238095238,0.9578819065031131,42,2.9285714285714284,1.5043490958187171,33,0,33,Mammal,31,0,0.9393939393939394,0.9393939393939394,0.39045213081320695
jumpercables,BOSS-2014 (v.2),42,0,5,2,0,0.11904761904761904,0.047619047619047616,35,Jumper cables,16,0.38095238095238093,0.45714285714285713,14,2.8435687312306803,42,4.238095238095238,1.1001003016249506,42,2.3333333333333335,0.9283257067894755,33,4,37,Hand labour tool & accessory,15,0,0.45454545454545453,0.40540540540540543,1.4949188482339508
sausage,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Sausage,30,0.7142857142857143,0.7142857142857143,6,1.3159669973441042,42,4.238095238095238,1.0314452046622122,42,2.1666666666666665,1.0573013661495898,33,0,33,Food,33,0,1,1,0
slushiemachine,BOSS-2014 (v.2),42,0,0,4,0,0,0.09523809523809523,38,Slushie Machine,22,0.5238095238095238,0.5789473684210527,14,2.5082565763377818,42,4.238095238095238,1.1001003016249506,42,2.738095238095238,1.1699389979828696,33,4,37,Food,17,1,0.5151515151515151,0.4864864864864865,1.9914246275373682
staplegun,BOSS-2014 (v.2),42,2,4,1,0.047619047619047616,0.09523809523809523,0.023809523809523808,35,Staple gun,14,0.3333333333333333,0.4,9,2.1747491528123764,42,4.238095238095238,1.0777013435226055,42,2.261904761904762,0.8850940093247863,32,3,35,Hand labour tool & accessory,22,1,0.6875,0.6571428571428571,1.2575318729867573
megaphone,BOSS-2014 (v.2),40,0,3,1,0,0.075,0.025,36,Megaphone,15,0.375,0.4166666666666667,8,2.4106912545720807,40,4.225,0.919517710820635,40,2.25,1.0063898413738648,33,1,34,Electronic device & accessory,16,0,0.48484848484848486,0.47058823529411764,1.7822279237704768
noisemaker,BOSS-2014 (v.2),42,1,12,11,0.023809523809523808,0.2857142857142857,0.2619047619047619,18,Noisemaker,5,0.11904761904761904,0.2777777777777778,13,3.4138338639736006,41,4.219512195121951,0.8518273041512349,42,2.0952380952380953,0.9578819065031136,33,1,34,Decoration & gift accessory,17,0,0.5151515151515151,0.5,1.1628720819225884
barbecuelighter,BOSS-2014 (v.2),42,1,3,3,0.023809523809523808,0.07142857142857142,0.07142857142857142,35,lighter,19,0.4523809523809524,0.5428571428571428,11,2.4016970095852064,42,4.214285714285714,1.0484765786075059,42,2.238095238095238,1.0548268568943207,33,0,33,Household article & cleaner,9,0,0.2727272727272727,0.2727272727272727,2.1298241354983314
cap03,BOSS-2014 (v.2),42,0,1,2,0,0.023809523809523808,0.047619047619047616,39,hat,16,0.38095238095238093,0.41025641025641024,15,3.0390011810561757,42,4.214285714285714,0.9248787471145129,42,2.2142857142857144,1.071486641864181,32,0,32,Clothing,29,0,0.90625,0.90625,0.5349547231656377
dromedary,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,camel,41,0.9761904761904762,0.9761904761904762,2,0.1623261801753929,42,4.214285714285714,0.9761975581171402,42,2.7142857142857144,1.5661933700772286,33,0,33,Mammal,33,0,1,1,0
flag,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,flag,30,0.7142857142857143,0.7142857142857143,5,1.3845523430878246,42,4.214285714285714,0.9508844223505762,42,1.8333333333333333,0.8811485483320293,33,1,34,Decoration & gift accessory,11,0,0.3333333333333333,0.3235294117647059,2.293400066079337
gastank,BOSS-2014 (v.2),42,0,5,3,0,0.11904761904761904,0.07142857142857142,34,Gas jug,4,0.09523809523809523,0.11764705882352941,16,3.844384532235916,42,4.214285714285714,0.9248787471145129,42,1.8571428571428572,0.8430903828939237,31,2,33,Hand labour tool & accessory,10,0,0.3225806451612903,0.30303030303030304,2.114453572902778
kangaroo,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,kangaroo,41,0.9761904761904762,0.9761904761904762,2,0.1623261801753929,42,4.214285714285714,1.0249500710198636,42,2.9047619047619047,1.393530764177267,33,0,33,Mammal,31,0,0.9393939393939394,0.9393939393939394,0.39045213081320695
pokerchips,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,Poker chips,33,0.7857142857142857,0.825,4,0.8700619345557179,42,4.214285714285714,1.1160844946970347,42,2.0476190476190474,0.9615125521390877,32,1,33,Gamestoy & entertainment,32,0,1,0.9696969696969697,0
poolnet,BOSS-2014 (v.2),42,0,4,1,0,0.09523809523809523,0.023809523809523808,37,net,12,0.2857142857142857,0.32432432432432434,12,2.7816645733092846,42,4.214285714285714,1.000870701079188,42,2.4285714285714284,1.2125936150505345,32,3,35,Outdoor activity & sport item,21,1,0.65625,0.6285714285714286,1.6922404264752882
sheriffhat,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Sheriff hat,28,0.6666666666666666,0.6666666666666666,9,1.8064617604546438,42,4.214285714285714,0.9508844223505762,42,2.0714285714285716,1.0215449118705653,32,5,37,Clothing,30,1,0.9375,0.8378378378378378,0.3997900666170139
taillight,BOSS-2014 (v.2),42,1,3,1,0.023809523809523808,0.07142857142857142,0.023809523809523808,37,Tail lights,10,0.23809523809523808,0.2702702702702703,11,3.0204339477994644,42,4.214285714285714,1.0714866418641809,42,2.5238095238095237,1.1736558526224328,33,3,36,Vehicle,15,1,0.45454545454545453,0.4444444444444444,2.057196319808003
anchor,BOSS-2014 (v.2),42,1,1,0,0.023809523809523808,0.023809523809523808,0,40,Anchor,37,0.8809523809523809,0.925,3,0.45318373168058357,41,4.195121951219512,1.0540282774935874,41,1.853658536585366,0.8234371745845611,32,2,34,Outdoor activity & sport item,11,1,0.34375,0.35294117647058826,2.6897484129394535
balcony02,BOSS-2014 (v.2),42,2,1,1,0.047619047619047616,0.023809523809523808,0.023809523809523808,38,Balcony,27,0.6428571428571429,0.7105263157894737,10,1.744326196059977,41,4.195121951219512,1.0054728289496933,41,2.3902439024390243,1.0695337484270377,33,2,35,Building infrastructure,32,0,0.9696969696969697,0.9142857142857143,0.19590927087360496
bow,BOSS-2014 (v.2),42,1,0,0,0.023809523809523808,0,0,41,Bow,39,0.9285714285714286,0.9512195121951219,3,0.32997428423692066,41,4.195121951219512,0.8723391598203641,41,1.7560975609756098,0.969032708552143,33,7,40,War related weapon & item,19,2,0.5757575757575758,0.525,1.5313667343796125
crowdcontrolstanchion,BOSS-2014 (v.2),42,3,12,9,0.07142857142857142,0.2857142857142857,0.21428571428571427,18,Stanchion,2,0.047619047619047616,0.1111111111111111,16,3.94770277922009,41,4.195121951219512,1.1229317030684007,41,1.5365853658536586,0.7449013684914854,33,2,35,Building infrastructure,13,1,0.3939393939393939,0.4,2.487715972621344
shinpad,BOSS-2014 (v.2),41,3,1,3,0.07317073170731707,0.024390243902439025,0.07317073170731707,34,Shin pad,11,0.2682926829268293,0.3235294117647059,9,2.476203907185315,41,4.195121951219512,1.2087082401291467,40,1.875,0.8223636976922384,33,3,36,Outdoor activity & sport item,29,2,0.8787878787878788,0.8611111111111112,0.5328350630342235
buddhastatue,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,Buddha,19,0.4523809523809524,0.4523809523809524,9,1.9468264047923767,42,4.190476190476191,0.916996561902623,42,2.9047619047619047,1.3759169680266319,33,1,34,Decoration & gift accessory,32,0,0.9696969696969697,0.9411764705882353,0.19590927087360496
diaperbag,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,Bag,15,0.35714285714285715,0.36585365853658536,14,3.1084544580677282,42,4.190476190476191,0.9432195833135089,42,2.1666666666666665,1.0801234497346435,31,1,32,Outdoor activity & sport item,11,0,0.3548387096774194,0.34375,2.527905753492022
peacock,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,peacock,39,0.9285714285714286,0.975,2,0.16866093149667039,42,4.190476190476191,1.1736558526224328,42,3.642857142857143,1.4111304683147732,33,0,33,Bird,32,0,0.9696969696969697,0.9696969696969697,0.19590927087360496
saxophone,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,saxophone,35,0.8333333333333334,0.8536585365853658,3,0.7349933316162831,42,4.190476190476191,1.2344267996967353,42,3.2142857142857144,1.3166052853273513,33,1,34,Musical instrument,33,0,1,0.9705882352941176,0
securitycamera,BOSS-2014 (v.2),42,0,1,1,0,0.023809523809523808,0.023809523809523808,40,Security camera,16,0.38095238095238093,0.4,10,2.501205059304601,42,4.190476190476191,0.9687330231549802,42,2.4047619047619047,1.2699053893993646,33,3,36,Electronic device & accessory,21,2,0.6363636363636364,0.6388888888888888,1.6580777289741835
tambourine03,BOSS-2014 (v.2),42,0,3,2,0,0.07142857142857142,0.047619047619047616,37,Tambourine,24,0.5714285714285714,0.6486486486486487,6,1.4643607972427726,42,4.190476190476191,0.993591544829094,42,2.357142857142857,1.055102088955598,33,0,33,Musical instrument,32,0,0.9696969696969697,0.9696969696969697,0.19590927087360496
wafflemaker,BOSS-2014 (v.2),42,0,1,0,0,0.023809523809523808,0,41,waffle maker,22,0.5238095238095238,0.5365853658536586,7,2.0070978451336794,42,4.190476190476191,1.152687109579183,42,2.9047619047619047,1.2058702719031171,33,2,35,Kitchen & utensil,29,2,0.8787878787878788,0.8857142857142857,0.5328350630342235
wagonwheel,BOSS-2014 (v.2),42,0,0,0,0,0,0,42,wheel,24,0.5714285714285714,0.5714285714285714,7,1.7909273997744422,42,4.190476190476191,0.8621610748180848,42,2.0476190476190474,0.9615125521390877,33,1,34,Vehicle,14,0,0.42424242424242425,0.4117647058823529,1.9376592751863293
